a <unk> wearing white shorts walks across train tracks while holding an umbrella <unk> <unk>,0,456239
a <unk> holding a <unk> with <unk> flowers <unk> <unk>,0,359270
a <unk> standing <unk> the stove with a baby in a <unk> seat .,0,393984
the person <unk> a <unk> over a plate of food .,0,198251
a little <unk> that is laying down on a surfboard .,1,427762
a couple of people are standing on a bus,0,47516
a baseball player is swinging <unk> bat at a ball .,0,492605
<unk> are <unk> <unk> <unk> the food <unk> .,1,134075
a <unk> in the kitchen holding a <unk> of <unk> .,0,25860
a <unk> and a <unk> riding a <unk> on the road,1,531061
a <unk> in a wet suit is <unk> .,0,278973
an <unk> <unk> <unk> down <unk> <unk> to <unk> a child in <unk>,1,563625
a <unk> is looking up <unk> a large bird <unk> <unk> .,0,117786
a young <unk> on <unk> hands and <unk> riding a skate board .,0,452611
a red and black double decker bus next to a truck .,1,363527
a <unk> cutting a banana <unk> in <unk> hand .,1,185936
a <unk> cooking food on a red <unk> on the street .,1,213255
a <unk> holding a surf board on the beach .,0,184810
a <unk> <unk> stuffed a <unk> doughnut into <unk> mouth .,0,347228
a <unk> holding two <unk> <unk> of a suitcase .,1,392764
a <unk> jumping into the air to hit a tennis ball .,1,54759
a young <unk> <unk> a ball with a racquet .,0,39951
a <unk> in white uniform during a baseball game .,1,10764
fresh <unk> pizza <unk> <unk> at a restaurant .,0,538859
a group of young <unk> playing a game of soccer .,0,447917
a <unk> holding a kite that <unk> <unk> a <unk>,1,75327
an <unk> that <unk> <unk> and <unk> on <unk> side .,1,122252
a child <unk> on a <unk> <unk> <unk> open .,0,294035
a baseball player <unk> at the plate for a pitch .,0,262565
a <unk> and a <unk> with <unk> are smiling .,0,563775
a <unk> on a seat on the floor .,0,42667
a little <unk> that is <unk> on a hill .,0,212817
<unk> holding a baseball bat getting ready to <unk> .,0,295006
a <unk> <unk> a <unk> for a motorcycle,1,13177
the two <unk> are posing for a photo with their surfboard .,0,152628
a <unk> in a <unk> <unk> holding a <unk> .,0,1948
a <unk> holding a tennis ball and a racket on a court .,1,527486
a <unk> with a black hat and <unk> preparing food in a kitchen area .,1,383703
lots of people are <unk> near the snow <unk> .,0,534018
a <unk> of <unk> <unk> outside a <unk>,1,134940
an <unk> of two horses that walking on a <unk>,0,570632
"a small <unk> with <unk> in <unk> hair , standing next to a fire hydrant on a street .",1,176466
a <unk> <unk> is <unk> into a large <unk> .,0,219629
